dataset,model,sample_id,task_type,correct_format_count,correct_formats,oracle_correct,sheetflex_correct,correct_latex,correct_markdown,correct_json_cells,correct_json_rows,correct_image,correct_excel_1_image
realhit,gemma-4-12B-it,1781,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1782,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1783,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1784,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1786,Numerical Reasoning,4,latex+markdown+json_cells+excel_1_image,True,True,True,True,True,False,False,True
realhit,gemma-4-12B-it,1787,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1788,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1789,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1791,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1793,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1794,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1795,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1796,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1798,Numerical Reasoning,3,latex+json_cells+excel_1_image,True,True,True,False,True,False,False,True
realhit,gemma-4-12B-it,1799,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1801,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1803,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1804,Fact Checking,1,image,True,False,False,False,False,False,True,False
realhit,gemma-4-12B-it,1805,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1806,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1807,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1809,Fact Checking,4,latex+markdown+json_cells+excel_1_image,True,True,True,True,True,False,False,True
realhit,gemma-4-12B-it,1810,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1811,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1812,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1813,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1814,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1816,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1817,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1818,Numerical Reasoning,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
realhit,gemma-4-12B-it,1821,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1822,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1823,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1826,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1827,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1828,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1831,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1832,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1833,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1836,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1837,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1838,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1841,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1842,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1843,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1846,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1847,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1848,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1851,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1852,Fact Checking,1,image,True,False,False,False,False,False,True,False
realhit,gemma-4-12B-it,1853,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1856,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1857,Numerical Reasoning,1,image,True,False,False,False,False,False,True,False
realhit,gemma-4-12B-it,1858,Fact Checking,3,markdown+json_cells+json_rows,True,True,False,True,True,True,False,False
realhit,gemma-4-12B-it,1861,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1862,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1863,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1866,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1867,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1868,Numerical Reasoning,3,latex+markdown+json_rows,True,True,True,True,False,True,False,False
realhit,gemma-4-12B-it,1871,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1872,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1873,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1876,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1877,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1878,Numerical Reasoning,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
realhit,gemma-4-12B-it,1881,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1882,Numerical Reasoning,2,json_cells+json_rows,True,False,False,False,True,True,False,False
realhit,gemma-4-12B-it,1883,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1886,Fact Checking,2,latex+json_rows,True,True,True,False,False,True,False,False
realhit,gemma-4-12B-it,1887,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1888,Numerical Reasoning,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
realhit,gemma-4-12B-it,1891,Fact Checking,3,markdown+json_cells+json_rows,True,True,False,True,True,True,False,False
realhit,gemma-4-12B-it,1892,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1893,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1896,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1897,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1898,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1901,Fact Checking,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
realhit,gemma-4-12B-it,1902,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1903,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1906,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1907,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1908,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1911,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1912,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1913,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1916,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1917,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1918,Numerical Reasoning,3,latex+json_cells+json_rows,True,True,True,False,True,True,False,False
realhit,gemma-4-12B-it,1921,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1922,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1923,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1926,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1927,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1928,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1931,Fact Checking,2,latex+json_cells,True,True,True,False,True,False,False,False
realhit,gemma-4-12B-it,1932,Numerical Reasoning,4,latex+json_cells+image+excel_1_image,True,True,True,False,True,False,True,True
realhit,gemma-4-12B-it,1933,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1936,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1937,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1938,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1941,Fact Checking,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,gemma-4-12B-it,1942,Fact Checking,5,latex+markdown+json_rows+image+excel_1_image,True,True,True,True,False,True,True,True
realhit,gemma-4-12B-it,1943,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1946,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1947,Numerical Reasoning,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1948,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1951,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1952,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1953,Numerical Reasoning,2,json_cells+json_rows,True,False,False,False,True,True,False,False
realhit,gemma-4-12B-it,1956,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1957,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1958,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1961,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1962,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1963,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1966,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1967,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1968,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1971,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,gemma-4-12B-it,1972,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,gemma-4-12B-it,1973,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1976,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1977,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,gemma-4-12B-it,1978,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1979,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,gemma-4-12B-it,1980,Numerical Reasoning,2,json_cells+json_rows,True,False,False,False,True,True,False,False
realhit,gemma-4-12B-it,1981,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1982,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1983,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,gemma-4-12B-it,1986,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
